Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,SE_T001_001,SE_T007_001,SE_T007_002,SE_T007_003,SE_T007_004,SE_T007_005,SE_T007_006,SE_T007_007,SE_T007_008,SE_T007_009,SE_T007_010,SE_T007_011,SE_T007_012,SE_T007_013,SE_T012_001,SE_T012_002,SE_T012_003,SE_T012_004,SE_T012_005,SE_T012_006,SE_T053_001,SE_T053_002,SE_T053_003,SE_T053_004,SE_T053_005,SE_T053_006,SE_T053_007,SE_T053_008,SE_T053_009,SE_T053_010,SE_T053_011,SE_T053_012,SE_T053_013,SE_T053_014,SE_T053_015,SE_T053_016,SE_T053_017,SE_T053_018,SE_T066_001,SE_T066_002,SE_T066_003,SE_T101_001,SE_T101_002,SE_T101_003,SE_T101_004,SE_T101_005,SE_T101_006,SF3_T031_001,SF3_T031_002,SF3_T031_003,SF3_T031_004,SF3_T031_005,SF3_T031_006,SF3_T031_007,SF3_T031_008,SF3_T031_009,SF3_T031_010,SF3_T031_011,SF3_T031_012,SF3_T031_013,SF3_T031_014,SF3_T031_015,SF3_T031_016,SF3_T031_017,SF3_T031_018,SF3_T031_019
29189210100,Census Tract 2101,"Census Tract 2101, St. Louis County, Missouri",0,29,189,210100,6621.966929,6621.966929,422.9978875,421.9978925,516.997418,382.9980872,995.9950258,1252.993742,652.9967388,794.9960297,592.9970385,344.998277,176.999116,64.99967538,6621.966929,6443.967818,129.9993508,10.99994506,22.99988513,13.99993008,2262.988698,13.99993008,53.99973032,115.9994207,88.99955552,147.9992609,99.99950059,218.9989063,223.9988813,308.9984568,154.9992259,164.999176,105.9994706,212.9989362,158.9992059,122.9993857,51.9997403,16.9999151,2272.988648,1520.992404,751.9962444,6613.966969,6502.967523,5106.974495,1395.993028,0,110.9994457,6190.969081,1384.993083,1362.993193,21.99989013,21.99989013,21.99989013,0,0,0,0,4805.975998,4655.976747,149.9992509,27.99986016,27.99986016,0,121.9993907,110.9994457,10.99994506
29189210200,Census Tract 2102,"Census Tract 2102, St. Louis County, Missouri",0,29,189,210200,6946.715093,6946.715093,474.1526905,461.3108237,556.8770455,429.2681641,979.3836067,977.6096179,674.8837159,1073.81189,859.2599078,310.5866609,119.3037655,30.26720438,6946.715093,6885.616549,42.93680955,0.068693484,12.01268519,6.080355551,2165.326361,28.70729346,38.53954446,103.5028717,81.84009651,119.7230682,106.5288017,180.6747814,166.4253778,244.208319,148.1855901,179.9508141,165.6190088,258.8273913,146.5378859,113.8227872,76.23272977,6.000000003,2182.095678,2009.495433,172.600245,6918.979891,6827.233623,5751.052288,1053.181335,23.00000001,91.74626833,6431.727869,1402.636488,1390.634441,12.00204625,0,0,0,12.00204625,12.00204625,0,5029.091382,4843.704127,185.3872541,16.09713323,16.00588296,0.091250271,169.2901209,153.2883304,16.00179047
29189210300,Census Tract 2103,"Census Tract 2103, St. Louis County, Missouri",0,29,189,210300,4105.866287,4105.866287,270.8934581,198.7197981,248.1466747,195.7482242,635.6996318,567.4956187,334.1641574,501.2368446,538.8134112,394.4732885,197.7341886,22.74099049,4105.866287,4017.82422,74.20034989,5.931737772,0.98947141,6.920507018,1659.969076,60.31211535,131.4984104,127.5501795,158.1853497,147.3166118,131.4910377,144.341176,122.5931677,190.8033247,101.8325243,82.05608618,53.38616657,71.18295975,46.46513293,71.17980001,19.77503384,0,1640.195447,1164.603759,475.5916879,4129.586392,4065.324465,3363.36606,701.9584059,0,64.26192611,3849.797872,658.430792,658.4293877,0.001404327,0,0,0,0.001404327,0.001404327,0,3191.36708,3159.71681,31.65027062,7.912787081,0.00403744,7.908749641,23.73748354,23.73625475,0.001228786
29189210400,Census Tract 2104,"Census Tract 2104, St. Louis County, Missouri",0,29,189,210400,4186.633515,4186.633515,211.8124624,175.8289924,184.8033851,143.8428267,382.6609304,545.489879,263.747354,430.5289394,716.2009084,720.169007,347.6168718,60.93591313,4186.633515,3716.973019,455.6720788,0.000858992,9.991113366,3.996445347,1778.242086,25.00570066,91.95432063,128.9356135,140.8648201,131.9050302,173.8101539,152.8301043,104.8985299,166.8030602,139.8515354,134.8357924,91.88903724,110.8743001,37.95592289,108.8614746,25.98118971,10.98550025,1751.269086,1598.088513,153.180573,4171.623223,4059.754536,3126.707383,933.0471526,0,111.868687,3977.798201,471.5118315,471.5049596,0.006871936,0,0,0,0.006871936,0.006871936,0,3506.286369,3395.357953,110.9284166,0.019756815,0.019756815,0,110.9086598,97.91978293,12.98887687
29189210501,Census Tract 2105.01,"Census Tract 2105.01, St. Louis County, Missouri",0,29,189,210501,4750.073646,4750.073646,417.7930586,445.9000032,479.2472257,321.5625023,539.2722261,831.775006,556.4222263,436.3722254,384.4458361,221.0444461,83.84444505,25.24861129,4750.073646,2284.284739,2424.343073,10.95694452,18.10277791,12.3861112,1418.686121,25.72500019,57.16666708,71.45833385,83.84444505,70.02916718,87.65555619,134.3416676,107.6638897,142.9166677,106.7111119,121.9555564,100.0416674,160.5430567,55.26111151,71.93472275,21.43750016,0,1436.31251,1312.451398,123.861112,4786.279201,4736.734757,3435.716692,1284.820843,16.19722234,49.5444448,4372.773643,1271.005565,1264.812509,6.193055601,3.334722246,3.334722246,0,2.858333354,2.858333354,0,3101.768078,3045.0778,56.69027819,7.145833385,7.145833385,0,49.5444448,36.20555582,13.33888899
29189210502,Census Tract 2105.02,"Census Tract 2105.02, St. Louis County, Missouri",0,29,189,210502,5220.926399,5220.926399,459.2069453,490.100001,526.7527788,353.4375007,592.7277789,914.2250018,611.577779,479.6277787,422.5541675,242.955556,92.15555573,27.75138894,5220.926399,2510.715283,2664.65695,12.04305558,19.89722226,13.61388892,1559.313892,28.27500005,62.83333346,78.54166682,92.15555573,76.97083348,96.34444463,147.6583336,118.3361113,157.0833336,117.2888891,134.0444447,109.9583335,176.4569448,60.73888901,79.06527793,23.56250005,0,1578.687503,1442.548614,136.1388892,5260.720844,5206.265288,3776.283341,1412.179169,17.80277781,54.45555566,4806.226398,1396.994447,1390.187503,6.806944458,3.665277785,3.665277785,0,3.141666673,3.141666673,0,3409.231951,3346.922229,62.30972234,7.854166682,7.854166682,0,54.45555566,39.79444452,14.66111114
29189210600,Census Tract 2106,"Census Tract 2106, St. Louis County, Missouri",0,29,189,210600,7512.999996,7512.999996,351.9999998,269.9999998,364.9999998,354.9999998,906.9999995,1006.999999,576.9999997,902.9999995,1376.999999,902.9999995,396.9999998,99.99999994,7512.999996,7300.999996,178.9999999,0.999999999,14.99999999,16.99999999,2721.999998,45.99999997,114.9999999,215.9999999,162.9999999,198.9999999,143.9999999,226.9999999,148.9999999,200.9999999,165.9999999,188.9999999,148.9999999,219.9999999,188.9999999,216.9999999,125.9999999,5.999999997,2710.999998,2520.999999,189.9999999,7461.999996,7287.999996,6037.999997,1240.999999,8.999999995,173.9999999,7121.999996,986.9999994,975.9999994,10.99999999,5.999999997,5.999999997,0,4.999999997,4.999999997,0,6134.999997,5900.999997,233.9999999,23.99999999,17.99999999,5.999999997,209.9999999,178.9999999,30.99999998
29189210702,Census Tract 2107.02,"Census Tract 2107.02, St. Louis County, Missouri",0,29,189,210702,6907.162444,6907.162444,432.7436492,409.7914998,498.2529087,358.6273335,1055.3207,1208.335029,762.680796,760.2899471,679.4792546,471.4754012,231.4341726,38.73175202,6907.162444,6274.065658,555.1551123,7.172546671,47.33880803,23.43031913,2684.923304,44.46978936,140.103745,159.2305361,148.710801,183.139025,173.0974597,243.8665868,155.4051779,239.084889,186.9643832,175.9664783,148.710801,259.1680197,161.621385,144.407273,84.15788094,36.81907291,2674.403569,1473.719256,1200.684313,6907.162444,6755.104455,5161.842754,1563.615174,29.64652624,152.0579894,6474.418795,1280.538666,1254.717498,25.82116802,10.9979049,8.128886227,2.869018668,14.82326312,14.82326312,0,5193.880129,4994.961502,198.9186277,23.9084889,20.08313068,3.825358225,175.0101388,145.3636125,29.64652624
29189210703,Census Tract 2107.03,"Census Tract 2107.03, St. Louis County, Missouri",0,29,189,210703,3532.583774,3532.583774,221.3214479,209.5828518,254.8253577,183.4155646,539.7308681,617.9881756,390.0637674,388.8409969,347.5113564,241.1303289,118.3641777,19.80888098,3532.583774,3208.794164,283.927294,3.668311292,24.21085453,11.98315022,1373.171194,22.74353001,71.65434723,81.43651068,76.05632078,93.66421499,88.52857918,124.7225839,79.48007799,122.2770431,95.62064767,89.99590369,76.05632078,132.5483147,82.65928111,73.85533401,43.04151916,18.83066463,1367.791004,753.7156934,614.0753103,3532.583774,3454.815575,2639.96136,799.6918616,15.16235334,77.76819939,3311.262326,654.9158426,641.709922,13.20592065,5.624743981,4.157419464,1.467324517,7.58117667,7.58117667,0,2656.346483,2554.611984,101.7344998,12.22770431,10.27127162,1.956432689,89.50679552,74.34444218,15.16235334
29189210704,Census Tract 2107.04,"Census Tract 2107.04, St. Louis County, Missouri",0,29,189,210704,4005.253474,4005.253474,250.9348836,237.6256301,288.9217113,207.9570859,611.9483848,700.6767414,442.2554027,440.8690221,394.0093587,273.3942489,134.2016394,22.45936528,4005.253474,3638.139899,321.917569,4.159141718,27.45033534,13.58652961,1556.905383,25.78667865,81.24190156,92.33294614,86.23287162,106.1967519,100.3739535,141.4108184,90.11473722,138.6380573,108.4149608,102.0376101,86.23287162,150.2836541,93.71932671,83.73738659,48.80059616,21.35026082,1550.805309,854.564985,696.2403236,4005.253474,3917.07967,2993.195656,906.6928945,17.1911191,88.17380442,3754.318591,742.5454347,727.5725245,14.97291018,6.377350634,4.713693947,1.663656687,8.59555955,8.59555955,0,3011.773156,2896.426292,115.3468636,13.86380573,11.64559681,2.218208916,101.4830579,84.29193882,17.1911191
29189210803,Census Tract 2108.03,"Census Tract 2108.03, St. Louis County, Missouri",0,29,189,210803,5193.999933,5193.999933,242.9999969,286.9999963,458.9999941,381.999995,638.9999917,549.9999929,670.9999913,870.9999887,631.9999918,307.999996,113.9999985,37.99999951,5193.999933,4960.999936,198.9999974,2.999999961,15.99999979,14.99999981,1727.999978,17.99999977,9.99999987,34.99999955,90.99999882,47.99999938,70.99999908,122.9999984,85.99999889,75.99999902,91.99999881,135.9999982,126.9999984,246.9999968,192.9999975,217.9999972,137.9999982,18.99999975,1737.999977,1446.999981,290.9999962,5180.999933,5119.999934,3578.999954,1528.99998,11.99999984,60.99999921,4947.999936,1155.999985,1130.999985,24.99999968,5.999999922,5.999999922,0,18.99999975,18.99999975,0,3791.999951,3679.999952,111.9999985,36.99999952,36.99999952,0,74.99999903,74.99999903,0
29189210804,Census Tract 2108.04,"Census Tract 2108.04, St. Louis County, Missouri",0,29,189,210804,7064.999998,7064.999998,557.9999999,600.9999999,712.9999998,474.9999999,592.9999999,1225,1134,868.9999998,540.9999999,253.9999999,89.99999998,12,7064.999998,6022.999999,956.9999998,3.999999999,59.99999999,21,2175.999999,21.99999999,42.99999999,22.99999999,64.99999998,69.99999998,107,90.99999998,82.99999998,166,181,208,159,345.9999999,180,236.9999999,148,46.99999999,2158.999999,1927,231.9999999,7074.999998,6947.999998,4823.999999,2114,9.999999998,127,6514.999998,1797,1749,47.99999999,34.99999999,34.99999999,0,13,13,0,4717.999999,4605.999999,112,23.99999999,12,12,87.99999998,80.99999998,6.999999998
29189210805,Census Tract 2108.05,"Census Tract 2108.05, St. Louis County, Missouri",0,29,189,210805,7423.378655,7423.378655,571.7321727,625.0464517,730.6594996,432.0995373,820.5321413,1356.213706,1089.642311,815.962346,559.0382968,278.2497608,117.2914138,26.91101701,7423.378655,5132.387923,2229.044617,7.616325569,32.49632243,21.83346663,2413.359695,31.98856739,30.46530228,39.60489296,87.33386653,87.84162156,152.3265114,187.361609,133.539575,176.6987532,171.1134478,194.4701795,209.7028307,284.8505763,210.7183407,282.8195561,107.644068,24.87999686,2401.173574,1946.732815,454.440759,7424.90192,7325.381932,5188.240978,2100.074837,37.06611777,99.51998744,6844.537911,1806.592425,1759.371206,47.22121853,17.77142633,17.77142633,0,29.4497922,29.4497922,0,5037.945486,4872.925099,165.0203873,42.65142319,42.65142319,0,122.3689641,107.136313,15.23265114
29189210806,Census Tract 2108.06,"Census Tract 2108.06, St. Louis County, Missouri",0,29,189,210806,7196.621342,7196.621342,554.2678271,605.9535481,708.3405001,418.9004625,795.4678584,1314.786293,1056.357688,791.0376537,541.961703,269.7502391,113.7085862,26.08898298,7196.621342,4975.612075,2160.955383,7.383674428,31.50367756,21.16653336,2339.640304,31.0114326,29.53469771,38.39510703,84.66613344,85.1583784,147.6734886,181.6383909,129.460425,171.3012467,165.8865521,188.5298204,203.2971693,276.1494236,204.2816592,274.1804438,104.3559319,24.12000313,2327.826425,1887.267184,440.5592409,7198.098077,7101.618065,5029.75902,2035.925162,35.93388222,96.48001253,6635.462086,1751.407574,1705.628793,45.77878145,17.22857367,17.22857367,0,28.55020779,28.55020779,0,4884.054512,4724.074899,159.9796126,41.3485768,41.3485768,0,118.6310358,103.863687,14.76734886
29189210912,Census Tract 2109.12,"Census Tract 2109.12, St. Louis County, Missouri",0,29,189,210912,2752.298207,2752.298207,181.755542,206.921694,278.8249853,196.1362003,278.0260598,413.4439252,450.1944963,344.336873,221.701815,118.240968,45.53875118,15.57904646,2752.298207,2614.483566,111.0506388,1.997313648,15.17958373,9.587105511,871.2282133,12.78280735,9.986568241,21.17152467,31.55755564,27.16346562,38.34842205,45.93821391,35.15272021,61.51726036,77.89523228,77.49576955,85.88448687,125.4312971,69.50651496,87.88180052,56.32424488,7.190329134,873.225527,719.8318388,153.3936882,2752.298207,2684.789006,1976.142124,697.461926,11.18495643,67.50920131,2565.34965,685.8775068,675.4914758,10.38603097,5.592478215,5.592478215,0,4.793552756,4.793552756,0,1879.472143,1817.954883,61.51726036,13.18227008,8.388717322,4.793552756,48.33499029,45.93821391,2.396776378
29189210921,Census Tract 2109.21,"Census Tract 2109.21, St. Louis County, Missouri",0,29,189,210921,7844.013306,7844.013306,839.4621652,813.594659,870.8727084,527.2044119,828.3760911,1667.838256,1214.541005,618.9724696,311.0259673,104.0859178,41.2648313,6.77482305,7844.013306,7218.881906,562.3103131,7.390716054,32.02643624,23.40393417,2257.863755,6.77482305,5.543037041,30.17875722,75.75483956,78.21841158,91.15216467,133.648782,240.8141648,306.7147163,237.7346998,233.4234487,222.9532676,272.224708,158.2845022,113.3243128,48.03965435,3.079465023,2206.128742,1959.77154,246.3572018,7839.086162,7741.159174,5616.944201,2111.28122,12.9337531,97.92698772,6959.590951,2193.194989,2155.625516,37.56947328,24.63572018,16.62911112,8.006609059,12.9337531,12.9337531,0,4766.395962,4658.614686,107.7812758,20.94036215,20.94036215,0,86.84091364,83.14555561,3.695358027
29189210923,Census Tract 2109.23,"Census Tract 2109.23, St. Louis County, Missouri",0,29,189,210923,2490.784041,2490.784041,266.5623938,258.3484389,276.5364819,167.4082238,263.0421274,529.6045212,385.66474,196.5482067,98.76302926,33.05138999,13.10321378,2.151273905,2490.784041,2292.280131,178.5557341,2.34684426,10.16965846,7.431673489,716.9609213,2.151273905,1.760133195,9.582947393,24.05515366,24.83743508,28.94441253,42.43876703,76.46800879,97.39403677,75.49015702,74.12116453,70.7964685,86.44209689,50.26158123,35.98494531,15.25448769,0.977851775,700.5330115,622.3048695,78.22814198,2489.219478,2458.123792,1783.601637,670.4151768,4.106977454,31.09568644,2209.945011,696.426034,684.4962424,11.92979165,7.822814198,5.280399584,2.542414615,4.106977454,4.106977454,0,1513.518977,1479.294165,34.22481212,6.649392069,6.649392069,0,27.57542005,26.40199792,1.17342213
29189210924,Census Tract 2109.24,"Census Tract 2109.24, St. Louis County, Missouri",0,29,189,210924,2401.20184,2401.20184,256.975354,249.0568177,266.5907194,161.3873096,253.5816956,510.5570495,371.7941291,189.4792595,95.2109712,31.86268145,12.63195063,2.073902343,2401.20184,2209.837215,172.1338945,2.26243892,9.803901985,7.164389912,691.17509,2.073902343,1.69682919,9.238292255,23.18999893,23.94414523,27.90341334,40.91243713,73.71780147,93.89121517,72.77511858,71.45536255,68.25024074,83.33316688,48.4539002,34.6907301,14.70585298,0.942682883,675.3380175,599.9233869,75.41463066,2399.693547,2369.716232,1719.453579,646.3033847,3.959268109,29.97731569,2130.463316,671.3787494,659.8780182,11.50073118,7.541463066,5.090487569,2.450975496,3.959268109,3.959268109,0,1459.084567,1426.090666,32.99390091,6.410243606,6.410243606,0,26.58365731,25.45243785,1.13121946
29189210925,Census Tract 2109.25,"Census Tract 2109.25, St. Louis County, Missouri",0,29,189,210925,6131.851398,6131.851398,427.3497792,490.4440388,662.164498,480.6871945,863.1554901,895.6783043,934.0552251,703.7937003,420.19476,180.1763909,59.19152193,14.96049455,6131.851398,5857.358845,225.7083309,7.155019134,29.92098911,11.70821313,1856.402237,12.35866941,48.13376508,64.3951722,51.38604651,91.71433617,113.1793936,177.5745658,171.7204592,182.1277598,165.2158964,147.0031204,119.0335001,193.8359729,125.538063,137.8967324,46.18239623,9.106387989,1898.681896,1525.319988,373.3619075,6137.055048,6029.729761,4424.40365,1586.462879,18.86323226,107.325287,5751.984927,1704.195466,1648.906682,55.28878422,18.86323226,14.31003827,4.553193994,36.42555195,27.96962025,8.455931704,4047.789461,3912.494554,135.2949073,20.81460112,20.81460112,0,114.4803061,103.4225493,11.05775684
29189210926,Census Tract 2109.26,"Census Tract 2109.26, St. Louis County, Missouri",0,29,189,210926,3295.148679,3295.148679,229.6502262,263.5559673,355.8355102,258.3128115,463.8445207,481.3217069,501.9447865,378.2063085,225.8052452,96.82361133,31.80847881,8.039505634,3295.148679,3147.641228,121.291672,3.844980955,16.07901127,6.291787018,997.597786,6.641330741,25.86623552,34.6048286,27.61395413,49.28566497,60.82060784,95.42543644,92.27954293,97.8722425,88.7841057,78.99688145,63.96650135,104.1640295,67.46193858,74.10326932,24.81760435,4.893612125,1020.318128,819.6800309,200.6380971,3297.945029,3240.270314,2377.596405,852.5371409,10.13676797,57.67471433,3091.015144,915.8045548,886.0933383,29.71121647,10.13676797,7.689961911,2.446806062,19.5744485,15.0303801,4.544068402,2175.21059,2102.505495,72.70509443,11.18539914,11.18539914,0,61.51969529,55.57745199,5.942243295
29189210927,Census Tract 2109.27,"Census Tract 2109.27, St. Louis County, Missouri",0,29,189,210927,2028.947354,2028.947354,133.9870894,152.5391479,205.5450295,144.5882657,204.9560752,304.7838188,331.8757138,253.8392771,163.4348014,87.16522739,33.57039163,11.48460766,2028.947354,1927.352748,81.86463924,1.472385598,11.19013054,7.06745087,642.2545978,9.423267826,7.361927989,15.60728734,23.26369245,20.02444413,28.26980348,33.86486875,25.91398652,45.34947641,57.42303832,57.1285612,63.31258071,92.46581555,51.23901881,64.78496631,41.52127386,5.300588152,643.7269834,530.6477695,113.0792139,2028.947354,1979.180721,1456.778311,514.1570508,8.245359348,49.76663321,1891.132062,505.6172143,497.9608092,7.656405109,4.122679674,4.122679674,0,3.533725435,3.533725435,0,1385.514848,1340.165371,45.34947641,9.717744946,6.184019511,3.533725435,35.63173147,33.86486875,1.766862717
29189210928,Census Tract 2109.28,"Census Tract 2109.28, St. Louis County, Missouri",0,29,189,210928,2108.754704,2108.754704,139.2573861,158.539178,213.6300121,150.2755529,213.0178917,316.7722959,344.9298333,263.8238831,169.863405,90.59381601,34.89086157,11.93634738,2108.754704,2003.163939,85.08473261,1.530300946,11.63028719,7.345444542,667.5172727,9.793926056,7.651504731,16.22119003,24.17875495,20.81209287,29.38177817,35.19692176,26.93329665,47.13326914,59.6817369,59.37567671,65.80294069,96.10289942,53.25447293,67.33324163,43.15448668,5.509083406,669.0475737,551.520461,117.5271127,2108.754704,2057.030532,1514.079756,534.3810904,8.569685299,51.72417198,1965.518535,525.5053449,517.54778,7.95756492,4.284842649,4.284842649,0,3.672722271,3.672722271,0,1440.01319,1392.879921,47.13326914,10.09998624,6.427263974,3.672722271,37.0332829,35.19692176,1.836361135
29189211000,Census Tract 2110,"Census Tract 2110, St. Louis County, Missouri",0,29,189,211000,9352.000016,9352.000016,455.0000008,489.0000008,700.0000012,723.0000012,1347.000002,1158.000002,1024.000002,1554.000003,1211.000002,465.0000008,183.0000003,43.00000007,9352.000016,9117.000015,183.0000003,10.00000002,18.00000003,24.00000004,3119.000005,33.00000006,65.00000011,79.00000013,101.0000002,111.0000002,189.0000003,170.0000003,199.0000003,224.0000004,216.0000004,307.0000005,244.0000004,334.0000006,245.0000004,297.0000005,280.0000005,25.00000004,3108.000005,2485.000004,623.000001,9332.000016,9245.000016,6373.000011,2866.000005,6.00000001,87.00000015,8884.000015,1895.000003,1874.000003,21.00000004,13.00000002,13.00000002,0,8.000000013,8.000000013,0,6989.000012,6780.000011,209.0000004,42.00000007,31.00000005,11.00000002,167.0000003,161.0000003,6.00000001
29189211101,Census Tract 2111.01,"Census Tract 2111.01, St. Louis County, Missouri",0,29,189,211101,5770.0128,5770.0128,346.2117036,350.2413404,421.9013492,363.6773195,793.6411044,828.5762026,587.6168985,775.2753596,671.8162194,337.2509373,232.4458374,61.35852809,5770.0128,5582.796303,153.177646,8.509750161,15.67577353,9.853327091,2019.032374,34.9346037,117.7905425,128.9875814,102.116882,120.9279931,127.1969148,88.23394815,143.3216663,161.2358705,116.0007901,131.2276456,108.8349765,248.5707687,167.952811,142.4250142,70.76442081,8.509944985,1989.920382,1522.786545,467.133837,5779.418288,5673.272204,4142.42691,1522.783143,8.06215095,106.1460842,5431.862243,1129.101195,1117.008194,12.09300163,6.718304265,6.718304265,0,5.374697363,5.37466739,3.00E-05,4302.761048,4198.853784,103.9072639,25.08094691,25.08076707,0.000179837,78.826317,63.15076826,15.67554873
29189211102,Census Tract 2111.02,"Census Tract 2111.02, St. Louis County, Missouri",0,29,189,211102,7113.104425,7113.104425,426.7973081,431.7664876,520.107457,448.3304194,978.3762354,1021.442458,724.3959486,955.738862,828.1965875,415.7546869,286.5560193,75.641955,7113.104425,6882.313643,188.828822,10.49049011,19.32458704,12.14688328,2489.006811,43.06622255,145.2104683,159.0137448,125.8858813,149.0753858,156.8052206,108.7698185,176.6819387,198.767181,143.0019441,161.7744001,134.1678472,306.4327374,207.0491469,175.5776766,87.23670722,10.49049011,2453.118292,1877.245598,575.8726939,7124.699177,6993.844116,5106.660159,1877.245598,9.938359051,130.8550608,6696.245476,1391.922398,1377.01486,14.90753858,8.281965875,8.281965875,0,6.6255727,6.6255727,0,5304.323078,5176.228672,128.0944055,30.91933927,30.91933927,0,97.17506627,77.85047923,19.32458704
29189211201,Census Tract 2112.01,"Census Tract 2112.01, St. Louis County, Missouri",0,29,189,211201,6058.838093,6058.838093,320.5829201,313.4190559,371.3269577,326.5528069,930.1083603,1007.1199,585.0489044,738.4749947,752.802723,439.383667,208.3490486,65.66875458,6058.838093,5969.88678,54.3259697,8.95483017,20.29761505,5.372898102,2327.061867,50.14704895,90.14529038,165.9628525,118.2037582,158.7989883,180.2905808,218.4978561,177.3056374,208.3490486,128.9495544,194.618309,118.8007469,193.4243317,126.5615997,103.2790413,79.99648285,13.73073959,2356.314312,1619.033295,737.2810173,6058.241104,5979.438599,4548.456738,1414.266178,16.71568298,78.8025055,5733.479263,992.1951828,962.3457489,29.8494339,7.760852814,7.760852814,0,22.08858109,22.08858109,0,4741.284081,4627.856232,113.4278488,17.90966034,17.90966034,0,95.51818848,91.93625641,3.581932068
29189211202,Census Tract 2112.02,"Census Tract 2112.02, St. Louis County, Missouri",0,29,189,211202,4090.161841,4090.161841,216.4170764,211.5809406,250.6730382,220.4471896,627.8916295,679.8800892,394.9510891,498.5249972,508.1972688,296.6163282,140.6509491,44.3312447,4090.161841,4030.113155,36.67402971,6.045169732,13.70238473,3.627101839,1570.938108,33.8529505,60.85470863,112.0371457,79.79624046,107.2010099,121.7094173,147.5021415,119.6943607,140.6509491,87.05044414,131.3816888,80.19925177,130.5756662,85.43839888,69.72095757,54.00351627,9.269260255,1590.685662,1092.966688,497.7189746,4089.758829,4036.561336,3070.543212,954.7338063,11.28431683,53.19749364,3870.520674,669.8048063,649.6542405,20.15056577,5.239147101,5.239147101,0,14.91141867,14.91141867,0,3200.715867,3124.143717,76.57214994,12.09033946,12.09033946,0,64.48181047,62.06374258,2.418067893
29189211301,Census Tract 2113.01,"Census Tract 2113.01, St. Louis County, Missouri",0,29,189,211301,8329.99994,8329.99994,603.9999957,654.9999953,765.9999945,582.9999958,1134.999992,1307.999991,974.999993,1195.999991,701.999995,269.9999981,105.9999992,29.99999978,8329.99994,8193.999941,96.9999993,5.999999957,20.99999985,11.99999991,2514.999982,31.99999977,74.99999946,61.99999955,62.99999955,98.99999929,134.999999,124.9999991,345.9999975,238.9999983,223.9999984,165.9999988,169.9999988,243.9999982,201.9999985,219.9999984,112.9999992,0,2532.999982,2346.999983,185.9999987,8339.99994,8291.99994,6637.999952,1606.999988,46.99999966,47.99999965,7732.999944,2032.999985,2004.999986,27.9999998,16.99999988,16.99999988,0,10.99999992,10.99999992,0,5699.999959,5606.99996,92.99999933,21.99999984,21.99999984,0,70.99999949,65.99999953,4.999999964
29189211331,Census Tract 2113.31,"Census Tract 2113.31, St. Louis County, Missouri",0,29,189,211331,6945.065421,6945.065421,495.6786577,551.3207895,638.4934627,446.0644235,932.0057081,1158.747395,902.7935889,861.06199,523.0360392,245.7527489,139.1053296,51.00528751,6945.065421,6729.45216,157.6527068,12.05579523,27.35738148,18.54737727,2165.869981,13.44684852,45.44107432,70.94371808,94.5916241,95.51899297,91.34583308,140.0326984,168.7811332,210.0490476,208.1943099,218.3953674,169.7085021,274.5011837,143.2784894,145.1332272,74.1895091,2.318422159,2168.652088,1766.174001,402.4780869,6955.266478,6853.255903,5128.349817,1697.548705,27.35738148,102.010575,6476.744144,1644.224995,1638.660782,5.564213182,0,0,0,5.564213182,5.564213182,0,4832.519149,4707.788037,124.7311122,13.91053296,13.91053296,0,110.8205792,89.95477978,20.86579943
29189211332,Census Tract 2113.32,"Census Tract 2113.32, St. Louis County, Missouri",0,29,189,211332,8032.935318,8032.935318,573.3213951,637.6792692,738.5066052,515.935624,1077.994391,1340.252728,1044.206507,995.9381016,604.9640165,284.2472773,160.8946852,58.99471792,8032.935318,7783.548556,182.3473099,13.94420605,31.64262143,21.4526247,2505.130249,15.55315291,52.55893051,82.05628947,109.408386,110.4810172,105.6541766,161.9673165,195.2188848,242.9509747,240.8057122,252.6046558,196.291516,317.4988455,165.7215258,167.8667883,85.81049879,2.681578087,2508.348143,2042.826187,465.521956,8044.734262,7926.744826,5931.650729,1963.451476,31.64262143,117.9894358,7491.256545,1901.77518,1895.339392,6.43578741,0,0,0,6.43578741,6.43578741,0,5589.481365,5445.212464,144.2689011,16.08946852,16.08946852,0,128.1794326,104.0452298,24.13420279
29189211333,Census Tract 2113.33,"Census Tract 2113.33, St. Louis County, Missouri",0,29,189,211333,3725.435321,3725.435321,318.2642228,307.3647631,348.237737,245.7828159,543.3380654,747.1579615,496.4703887,348.237737,180.3860578,106.8147049,69.75654199,13.62432461,3725.435321,3503.086343,189.1056256,5.449729843,14.71427058,13.07935162,1215.289755,18.52908147,58.31210932,46.32270367,65.9417311,55.5872444,64.30681215,83.3808666,101.3649751,141.6929759,98.64011016,62.6718932,85.01578555,150.4125437,87.19567749,66.48670409,27.7936222,1.634918953,1225.644242,847.4329906,378.2112511,3719.985591,3654.04386,2826.77487,821.2742873,5.994702827,65.9417311,3416.980612,921.5493165,912.2847757,9.264540733,9.264540733,9.264540733,0,0,0,0,2495.431295,2421.314969,74.11632587,29.97351414,29.97351414,0,44.14281173,37.60313592,6.539675812
