Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,SE_T001_001,SE_T007_001,SE_T007_002,SE_T007_003,SE_T007_004,SE_T007_005,SE_T007_006,SE_T007_007,SE_T007_008,SE_T007_009,SE_T007_010,SE_T007_011,SE_T007_012,SE_T007_013,SE_T011_001,SE_T011_002,SE_T011_003,SE_T011_004,SE_T011_005,SE_T011_006,SE_T041_001,SE_T041_002,SE_T041_003,SE_T041_004,SE_T041_005,SE_T041_006,SE_T041_007,SE_T041_008,SE_T041_009,SE_T041_010,SE_T041_011,SE_T041_012,SE_T041_013,SE_T041_014,SE_T041_015,SE_T041_016,SE_T041_017,SE_T041_018,SE_T041_019,SE_T041_020,SE_T041_021,SE_T041_022,SE_T041_023,SE_T041_024,SE_T041_025,SE_T041_026,SE_T053_001,SE_T053_002,SE_T053_003,SE_T082_001,SE_T082_002,SE_T082_003,SE_T082_004,SE_T082_005,RC1990SF3_RC1990SF3_005_P031_001,RC1990SF3_RC1990SF3_005_P031_002,RC1990SF3_RC1990SF3_005_P031_003,RC1990SF3_RC1990SF3_005_P031_004,RC1990SF3_RC1990SF3_005_P031_005,RC1990SF3_RC1990SF3_005_P031_006,RC1990SF3_RC1990SF3_005_P031_007,RC1990SF3_RC1990SF3_005_P031_008,RC1990SF3_RC1990SF3_005_P031_009,RC1990SF3_RC1990SF3_005_P031_010,RC1990SF3_RC1990SF3_005_P031_011,RC1990SF3_RC1990SF3_005_P031_012,RC1990SF3_RC1990SF3_005_P031_013,RC1990SF3_RC1990SF3_005_P031_014,RC1990SF3_RC1990SF3_005_P031_015,RC1990SF3_RC1990SF3_005_P031_016,RC1990SF3_RC1990SF3_005_P031_017,RC1990SF3_RC1990SF3_005_P031_018,RC1990SF3_RC1990SF3_005_P031_019,RC1990SF3_RC1990SF3_005_P031_020,RC1990SF3_RC1990SF3_005_P031_021,RC1990SF3_RC1990SF3_005_P031_022,RC1990SF3_RC1990SF3_005_P031_023,RC1990SF3_RC1990SF3_005_P031_024,RC1990SF3_RC1990SF3_005_P031_025,RC1990SF3_RC1990SF3_005_P031_026,RC1990SF3_RC1990SF3_005_P031_027
29189210100,Census Tract 2101,"Census Tract 2101, St. Louis County, Missouri",0,29,189,210100,6449.519192,6449.519192,401.2768823,479.162896,474.0578745,265.6863646,593.8365785,1206.332272,987.5210825,586.7327885,612.551881,462.2973427,281.8572906,98.20593915,6449.519192,6019.329232,349.9411799,25.03163339,35.16716671,20.04998042,2333.155974,56.14996124,77.53339821,107.2278807,65.30748603,81.28419818,106.3158316,126.3438255,103.2315651,145.3950324,32.28077848,130.4061006,110.4379587,136.2924738,97.21815885,110.3756637,44.1487997,152.2410921,77.19382931,134.4256241,134.2533967,194.5877801,66.3343534,21.10494161,13.0658945,9.999950059,2386.160596,1645.896842,740.2637538,6439.519242,6376.098149,63.42109281,43.30515296,20.11593985,6050.254515,5905.4967,32.18183934,0,0,0,0.012214708,0.006107354,15.09397834,6.045164456,0,53.17440564,24.04385309,0,6.010963273,0.012214708,0,0.062295013,0.023207946,0.054966188,0,0,0,0,0,7.999960047,0.036644125
29189210200,Census Tract 2102,"Census Tract 2102, St. Louis County, Missouri",0,29,189,210200,6160.467175,6160.467175,450.9300044,483.3155998,395.5716335,219.104723,498.7207027,1094.205287,763.4491904,531.2411272,843.6207762,665.0961072,178.6226299,36.58939391,6160.467175,5851.122153,270.159708,4.011662066,14.07073974,21.10291235,2285.933888,49.9222224,139.0985563,73.21699532,82.78560279,102.2084026,86.3292677,137.9087699,72.44714713,102.2481448,105.6539949,112.0686299,71.54878056,62.40101043,135.6991085,166.8727606,160.4676577,69.6542507,90.17569835,150.7133284,146.3683263,106.6757844,40.4124167,15.00000001,0,6.057031422,2266.228661,1957.408787,308.8198742,6134.872258,6109.108037,25.76422103,25.41062623,0.353594799,5726.86727,5598.359594,7.42407875,0,0,0,0,0,31.20531312,17.00000001,0,30.46765765,7.114062842,0,0.057031419,0,0.159687974,0,0,0,0,0,0,35.00000002,0.079843987,0,0
29189210300,Census Tract 2103,"Census Tract 2103, St. Louis County, Missouri",0,29,189,210300,3916.997317,3916.997317,339.0997532,285.7167463,221.4564001,94.91166625,320.3215635,793.8723426,469.6034259,278.8002768,398.419764,438.9573721,225.4144613,50.42354519,3916.997317,3636.164207,265.0136804,0.988769246,5.933142099,8.897518887,1629.295989,79.09416696,178.9588076,104.7963745,67.23121804,103.8097118,114.6810828,78.10416893,38.55673437,107.7600491,56.35247431,178.9382693,47.45337555,34.60200847,60.30649804,75.13715903,40.53234191,56.35264985,14.83206531,61.2970227,31.6372806,58.32895955,35.59060217,0,0,4.942968526,1654.998197,1156.698169,498.3000278,3865.589216,3799.353438,66.23577824,35.58937338,30.64640486,3519.572642,3389.076869,36.57937142,0,0,0,0,0,17.79468669,0,0,40.53234191,9.885937051,0,4.942968526,0,13.84031187,0,0,0,0,0,0,0,6.920155936,0,0
29189210400,Census Tract 2104,"Census Tract 2104, St. Louis County, Missouri",0,29,189,210400,4065.560226,4065.560226,254.7231398,249.7348846,206.7829755,106.8915986,260.7401416,651.2951787,534.3995818,306.6777883,379.5798447,561.3657095,433.5017922,119.8675906,4065.560226,2785.894024,1252.692343,2.996904514,18.9826859,4.994268195,1917.926977,35.98518796,213.8321598,63.94226655,95.90695739,120.8765804,78.91648122,100.8926357,69.91545977,136.835733,82.90347765,88.89642769,71.90938749,126.8386067,78.90703231,82.91034959,67.91036516,61.93201799,63.93109966,87.90461779,63.9268047,84.89740537,9.99283135,8.988136566,0,18.97495497,1814.058052,1501.231837,312.8262159,4155.435579,4128.471169,26.9644097,26.9644097,0,3914.710305,3790.866885,15.98578139,0,0,0,0,0,18.97495497,17.97627313,0,23.96836418,46.93804651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29189210501,Census Tract 2105.01,"Census Tract 2105.01, St. Louis County, Missouri",0,29,189,210501,4442.80281,4442.80281,335.3777802,393.0208362,437.3250032,283.9277798,513.547226,577.8597264,756.0291722,505.9250037,306.7944467,210.5638904,94.32500069,28.10694465,4442.80281,1016.613896,3378.550025,6.193055601,29.53611133,11.90972231,1405.347232,62.88333379,95.27777847,41.44583363,40.96944474,78.60416724,85.75000062,51.92638927,43.3513892,54.30833373,77.65138945,109.5694452,52.87916705,63.35972268,43.8277781,65.26527825,70.02916718,54.78472262,51.45000037,50.97361148,86.70277841,104.8055563,15.24444456,4.287500031,0,0,1371.047232,1215.268064,155.7791678,4520.930588,4499.493088,21.43750016,18.5791668,2.858333354,4189.363919,4051.211141,18.5791668,0,0,0,0,0,0,40.49305585,0,32.87083357,11.90972231,0,0,0,0,0,2.381944462,0,8.09861117,0,0,10.95694452,0,0,12.86250009
29189210502,Census Tract 2105.02,"Census Tract 2105.02, St. Louis County, Missouri",0,29,189,210502,4883.197232,4883.197232,368.6222229,431.9791675,480.6750009,312.0722228,564.4527789,635.140279,830.9708349,556.0750011,337.2055562,231.4361116,103.6750002,30.89305562,4883.197232,1117.386113,3713.450007,6.806944458,32.46388895,13.0902778,1544.652781,69.1166668,104.7222224,45.55416676,45.03055564,86.3958335,94.25000018,57.07361122,47.6486112,59.69166678,85.34861128,120.4305558,58.12083345,69.64027791,48.17222232,71.73472236,76.97083348,60.21527789,56.55000011,56.026389,95.29722241,115.1944447,16.75555559,4.712500009,0,0,1506.952781,1335.731947,171.2208337,4969.069454,4945.506954,23.56250005,20.42083337,3.141666673,4604.63612,4452.788898,20.42083337,0,0,0,0,0,0,44.50694453,0,36.12916674,13.0902778,0,0,0,0,0,2.618055561,0,8.901388906,0,0,12.04305558,0,0,14.13750003
29189210600,Census Tract 2106,"Census Tract 2106, St. Louis County, Missouri",0,29,189,210600,6792.999996,6792.999996,482.9999997,409.9999998,283.9999998,146.9999999,449.9999997,1260.999999,796.9999995,537.9999997,744.9999996,1007.999999,538.9999997,130.9999999,6792.999996,6302.999996,454.9999997,5.999999997,21.99999999,6.999999996,2637.999999,114.9999999,128.9999999,103.9999999,169.9999999,123.9999999,113.9999999,189.9999999,133.9999999,91.99999995,69.99999996,120.9999999,133.9999999,91.99999995,160.9999999,86.99999995,103.9999999,78.99999996,73.99999996,98.99999994,158.9999999,152.9999999,87.99999995,39.99999998,4.999999997,0,2718.999998,2441.999999,276.9999998,6759.999996,6651.999996,107.9999999,78.99999996,28.99999998,6278.999996,6034.999997,14.99999999,0,0,0,7.999999995,0,36.99999998,44.99999997,0,33.99999998,60.99999997,0,0,0,0,0,26.99999998,0,0,16.99999999,0,0,0,0,0
29189210702,Census Tract 2107.02,"Census Tract 2107.02, St. Louis County, Missouri",0,29,189,210702,6862.429098,6862.429098,500.0322406,455.6167694,414.5443981,268.8807559,719.2440825,1305.241751,987.6472527,678.649297,607.9666116,508.1511977,335.7427556,80.71198535,6862.429098,5223.354934,1541.646679,12.41722852,65.42924256,19.5810142,2802.472959,58.74304259,208.7049562,89.30852817,120.3515995,111.2774709,123.6946994,134.6791708,90.74128531,154.7377707,109.8447138,159.0360421,171.4532707,114.6205709,85.48784247,147.0963993,58.26545688,94.561971,75.93612823,166.6774135,99.33782813,230.1963133,130.8584851,41.07237124,25.78962846,0,2804.383302,1526.841522,1277.54178,6862.429098,6697.662027,164.7670707,119.396428,45.37064265,6367.172714,6070.591987,71.16027111,0,0,0,4.775857121,2.387928561,36.77409983,17.67067135,0,68.29475684,17.19308564,0,4.298271409,4.775857121,0,24.35687132,9.074128531,21.49135705,0,0,0,0,0,0,14.32757136
29189210703,Census Tract 2107.03,"Census Tract 2107.03, St. Louis County, Missouri",0,29,189,210703,3509.705339,3509.705339,255.7353671,233.0196182,212.0136568,137.5157705,367.8485796,667.5499124,505.1200947,347.0868736,310.9370796,259.8877083,171.7115216,41.27915668,3509.705339,2671.420927,788.4563181,6.350639489,33.462985,10.01446996,1433.290482,30.04340989,106.7395945,45.67575325,61.55235197,56.91150003,63.26213952,68.88001292,46.40851934,79.13873825,56.17873394,81.33703653,87.68767602,58.62128759,43.72171033,75.23065241,29.79915452,48.36256226,38.83660303,85.24512237,50.80511591,117.7310859,66.92597,21.00596139,13.18978971,0,1434.267503,780.8844018,653.3831013,3509.705339,3425.437238,84.26810091,61.06384124,23.20425967,3256.412526,3104.729944,36.39404938,0,0,0,2.44255365,1.221276825,18.8076631,9.037448503,0,34.92851719,8.793193138,0,2.198298285,2.44255365,0,12.45702361,4.640851934,10.99149142,0,0,0,0,0,0,7.327660949
29189210704,Census Tract 2107.04,"Census Tract 2107.04, St. Louis County, Missouri",0,29,189,210704,3979.31384,3979.31384,289.9534825,264.1983021,240.3816837,155.9157695,417.06776,756.8699788,572.706592,393.528079,352.5413403,294.6614187,194.6870088,46.80242459,3979.31384,3028.864602,893.9540034,7.200373014,37.94042704,11.35443437,1625.068802,34.06330311,121.0216541,51.78729822,69.78823075,64.5264197,71.72679272,78.09635346,52.61811049,89.72772525,63.69560743,92.22016207,99.42053508,66.46498167,49.57179883,85.29672647,33.78636568,54.83360988,44.03305036,96.65116084,57.60298411,133.4838382,75.88085407,23.81661843,14.95462088,0,1626.176551,885.3689433,740.8076082,3979.31384,3883.770429,95.54341115,69.23435591,26.30905524,3692.129732,3520.151592,41.26367612,0,0,0,2.769374236,1.384687118,21.32418162,10.24668467,0,39.60205158,9.96974725,0,2.492436813,2.769374236,0,14.1238086,5.261811049,12.46218406,0,0,0,0,0,0,8.308122709
29189210803,Census Tract 2108.03,"Census Tract 2108.03, St. Louis County, Missouri",0,29,189,210803,4840.999937,4840.999937,232.999997,237.9999969,233.999997,175.9999977,436.9999943,637.9999917,541.999993,676.9999912,771.99999,513.9999933,279.9999964,99.9999987,4840.999937,4430.999943,376.9999951,2.999999961,26.99999965,2.999999961,1811.999977,29.99999961,61.9999992,37.99999951,43.99999943,56.99999926,69.99999909,72.99999905,76.999999,59.99999922,72.99999905,54.99999929,57.99999925,49.99999935,55.99999927,68.99999911,48.99999937,76.999999,33.99999956,123.9999984,84.9999989,272.9999965,155.999998,93.99999878,3.999999948,43.99999943,1797.999977,1464.999981,332.9999957,4553.999941,4492.999942,60.99999921,39.99999948,20.99999973,4390.999943,4255.999945,25.99999966,0,0,0,0,0,18.99999975,35.99999953,0,25.99999966,4.999999935,5.999999922,0,0,0,0,0,0,0,0,0,0,0,0,16.99999978
29189210804,Census Tract 2108.04,"Census Tract 2108.04, St. Louis County, Missouri",0,29,189,210804,7524.999998,7524.999998,407.9999999,504.9999999,636.9999999,411.9999999,621.9999999,869.9999998,1363,996.9999998,748.9999998,498.9999999,313.9999999,149,7524.999998,5161.999999,2274.999999,8.999999998,62.99999999,16,2567.999999,92.99999998,96.99999998,78.99999998,77.99999998,64.99999998,53.99999999,23.99999999,42.99999999,95.99999998,85.99999998,84.99999998,31.99999999,63.99999999,44.99999999,109,76.99999998,161,97.99999998,175,184,369.9999999,326.9999999,67.99999998,26.99999999,30.99999999,2529.999999,2171.999999,357.9999999,7641.999998,7512.999998,129,52.99999999,75.99999998,7175.999998,6992.999998,38.99999999,0,0,6.999999998,0,0,47.99999999,0,6.999999998,22.99999999,5.999999999,0,0,0,0,0,0,0,0,32.99999999,0,8.999999998,0,0,11
29189210805,Census Tract 2108.05,"Census Tract 2108.05, St. Louis County, Missouri",0,29,189,210805,7208.598274,7208.598274,494.0456519,495.568917,570.7166626,336.6415902,718.9811337,1066.793335,1199.825155,870.292135,644.8488982,424.4832117,265.5558848,120.845699,7208.598274,3301.931012,3839.135842,9.647345721,42.14366815,15.74040618,2547.407025,36.05060769,86.31835645,39.09713792,83.27182622,82.76407118,66.00815493,101.0432525,92.4114169,141.1559005,103.5820277,115.7681487,54.8375441,118.8146789,76.67101073,158.9273269,78.19427584,149.7877362,78.19427584,168.0669176,149.2799812,306.1762879,214.272626,26.91101701,9.139590683,10.6628558,2603.26008,2026.450356,576.8097231,7271.052143,7186.764807,84.2873363,69.05468516,15.23265114,6763.80486,6480.985304,40.62040304,0,0,0,0,9.647345721,16.24816121,62.45386967,0,107.644068,4.569795341,0,0,0,0,0,0,3.554285266,4.569795341,0,0,5.077550379,0,0,28.43428212
29189210806,Census Tract 2108.06,"Census Tract 2108.06, St. Louis County, Missouri",0,29,189,210806,6988.401724,6988.401724,478.9543479,480.4310828,553.2833371,326.3584097,697.018866,1034.206665,1163.174845,843.7078646,625.1511016,411.5167881,257.4441151,117.1543009,6988.401724,3201.068987,3721.864157,9.352654275,40.85633183,15.25959382,2469.592974,34.94939229,83.68164352,37.90286206,80.72817375,80.23592878,63.99184504,97.95674741,89.58858306,136.8440994,100.4179722,112.2318513,53.16245588,115.1853211,74.32898924,154.0726731,75.80572413,145.2122638,75.80572413,162.9330824,144.7200188,296.823712,207.7273739,26.08898298,8.860409314,10.3371442,2523.739919,1964.549643,559.1902767,7048.947854,6967.23519,81.71266367,66.94531481,14.76734886,6557.195137,6283.014693,39.37959695,0,0,0,0,9.352654275,15.75183878,60.54613031,0,104.3559319,4.430204657,0,0,0,0,0,0,3.445714733,4.430204657,0,0,4.922449619,0,0,27.56571786
29189210912,Census Tract 2109.12,"Census Tract 2109.12, St. Louis County, Missouri",0,29,189,210912,5416.714614,5416.714614,427.8245834,487.7439929,461.7789155,243.6722651,412.245537,858.8448687,1040.999873,687.4753577,425.0283443,251.2620569,97.46890603,22.36991286,5416.714614,4788.759203,550.0601787,3.195701837,69.10705223,5.592478215,1780.804849,6.790866404,34.35379475,26.76400289,37.15003386,22.76937559,33.15540656,45.13928845,21.5709874,32.75594383,29.95970472,49.93284121,57.9220958,68.7075895,63.11511128,54.72639396,44.34036299,96.27051784,67.50920131,169.7716601,118.240968,331.1546029,226.4953677,81.49039685,25.5656147,35.15272021,1785.198939,1610.633726,174.5652129,5416.714614,5328.433351,88.28126325,64.31349947,23.96776378,5008.064242,4827.507088,26.36454016,0,0,2.396776378,0,4.793552756,6.391403674,15.17958373,0,71.50382861,10.38603097,0,0,0,3.595164567,6.391403674,5.991940945,24.76668924,0,2.796239107,0,0,0,0,0
29189210921,Census Tract 2109.21,"Census Tract 2109.21, St. Louis County, Missouri",0,29,189,210921,8482.694351,8482.694351,716.8994573,753.2371445,749.5417865,351.6749056,782.1841158,1810.10954,1407.315515,957.7136221,526.5885189,267.297564,117.6355639,42.49661731,8482.694351,7524.980729,858.5548483,7.390716054,63.43697947,28.33107821,2796.770134,33.87411525,49.88733337,32.64232924,35.72179426,63.43697947,32.02643624,72.67537454,98.54288073,144.1189631,74.52305355,143.5030701,108.3971688,168.1387902,161.9798602,142.271284,99.77466673,150.8937861,92.38395068,249.4366668,238.3505928,376.9265188,169.3705762,48.03965435,9.854288073,0,2807.856208,2340.393417,467.4627904,8567.071693,8484.54203,82.52966261,67.7482305,14.78143211,7859.410631,7610.589857,44.34429633,0,0,0,0,0,33.25822224,28.33107821,0,109.6289548,6.158930045,0,0,5.543037041,4.927144036,0,0,0,0,0,0,0,0,4.927144036,11.70196709
29189210923,Census Tract 2109.23,"Census Tract 2109.23, St. Louis County, Missouri",0,29,189,210923,2693.590499,2693.590499,227.6438932,239.1825441,238.009122,111.6706727,248.3743508,574.7812732,446.8782611,304.111902,167.2126535,84.87753405,37.3539378,13.49435449,2693.590499,2389.478597,272.6250748,2.34684426,20.14374656,8.996236328,888.0849819,10.75636952,15.84119875,10.36522881,11.34308059,20.14374656,10.16965846,23.07730189,31.29125679,45.76346306,23.66401295,45.56789271,34.42038247,53.3907069,51.43500336,45.176752,31.6823975,47.91473697,29.33555324,79.20599376,75.68572737,119.6890572,53.78184761,15.25448769,3.129125679,0,891.6052483,743.1673489,148.4378994,2720.383638,2694.17721,26.20642756,21.51273905,4.693688519,2495.6733,2416.662876,14.08106556,0,0,0,0,0,10.56079917,8.996236328,0,34.81152318,1.95570355,0,0,1.760133195,1.56456284,0,0,0,0,0,0,0,0,1.56456284,3.715836744
29189210924,Census Tract 2109.24,"Census Tract 2109.24, St. Louis County, Missouri",0,29,189,210924,2596.71427,2596.71427,219.4565752,230.5802332,229.4490138,107.6543853,239.4414523,554.1089987,430.8060776,293.1743767,161.198773,81.82487426,36.01048614,13.00902379,2596.71427,2303.539893,262.8199878,2.26243892,19.41926739,8.672682525,856.1445945,10.36951172,15.27146271,9.992438562,10.93512145,19.41926739,9.803901985,22.24731604,30.16585226,44.11755893,22.81292577,43.92902236,33.18243749,51.47048542,49.58511966,43.5519492,30.54292542,46.19146128,28.2804865,76.35731354,72.96365516,115.3843849,51.84755858,14.70585298,3.016585226,0,859.5382529,716.4389912,143.0992617,2622.543781,2597.27988,25.26390127,20.73902343,4.524877839,2405.915255,2329.746478,13.57463352,0,0,0,0,0,10.18097514,8.672682525,0,33.55951064,1.885365766,0,0,1.69682919,1.508292613,0,0,0,0,0,0,0,0,1.508292613,3.582194956
29189210925,Census Tract 2109.25,"Census Tract 2109.25, St. Louis County, Missouri",0,29,189,210925,5802.720518,5802.720518,489.7935825,431.2525169,364.2555195,226.3587871,646.5535472,1103.173859,777.2952605,759.7329408,553.5382984,316.7722107,122.9362378,11.05775684,5802.720518,5297.96644,459.8725934,5.203650279,29.27053282,10.40730056,2037.879541,42.9301148,68.29790991,16.91186341,65.04562849,93.01524874,33.82372681,62.44380335,79.35566676,93.01524874,73.50156019,122.9362378,107.9757433,161.3131587,49.43467765,70.24927877,50.08513394,134.644451,102.1216367,158.7113335,124.2371504,213.3496614,96.91798645,13.0091257,0,4.553193994,2064.548248,1691.186341,373.3619075,5837.194701,5767.595878,69.59882248,41.62920223,27.96962025,5336.993818,5167.875184,5.203650279,0,5.854106564,0,0,0,9.106387989,5.854106564,0,101.4711804,14.96049455,0,0,0,0,0,11.05775684,0,5.203650279,0,0,0,0,4.553193994,5.854106564
29189210926,Census Tract 2109.26,"Census Tract 2109.26, St. Louis County, Missouri",0,29,189,210926,3118.279555,3118.279555,263.2064236,231.7474885,195.744485,121.6412157,347.4464609,592.8261546,417.7047492,408.2670687,297.4617085,170.2277932,66.06376369,5.942243295,3118.279555,2847.033626,247.1274123,2.796349786,15.72946754,5.592699571,1095.120485,23.06988573,36.70209094,9.088136804,34.95437232,49.98475242,18.17627361,33.55619743,42.64433423,49.98475242,39.49844072,66.06376369,58.02425805,86.68684336,26.56532296,37.75072211,26.91486669,72.3555507,54.87836454,85.28866846,66.76285113,114.6503412,52.08201476,6.990874464,0,2.446806062,1109.451777,908.8136804,200.6380971,3136.805372,3099.404194,37.40117838,22.37079829,15.0303801,2868.006249,2777.124881,2.796349786,0,3.145893509,0,0,0,4.893612125,3.145893509,0,54.52882082,8.039505634,0,0,0,0,0,5.942243295,0,2.796349786,0,0,0,0,2.446806062,3.145893509
29189210927,Census Tract 2109.27,"Census Tract 2109.27, St. Louis County, Missouri",0,29,189,210927,3993.109741,3993.109741,315.3849951,359.556563,340.4155502,179.6310429,303.9003874,633.1258071,767.4073736,506.7951228,313.3236552,185.2261082,71.85241718,16.4907187,3993.109741,3530.191709,405.4949937,2.355816957,50.94454169,4.122679674,1312.778999,5.006111033,25.32503228,19.72996701,27.38637212,16.78519582,24.44160092,33.27591451,15.90176446,24.14712381,22.08578397,36.80963995,42.69918234,50.65006457,46.52738489,40.34336538,32.68696027,70.96898582,49.76663321,125.1527758,87.16522739,244.1215321,166.9685268,60.07333239,18.84653565,25.91398652,1316.018247,1187.331746,128.6865013,3993.109741,3928.030298,65.07944343,47.41081625,17.66862717,3691.859648,3558.75599,19.43548989,0,0,1.766862717,0,3.533725435,4.711633913,11.19013054,0,52.7114044,7.656405109,0,0,0,2.650294076,4.711633913,4.417156794,18.25758141,0,2.061339837,0,0,0,0,0
29189210928,Census Tract 2109.28,"Census Tract 2109.28, St. Louis County, Missouri",0,29,189,210928,4150.176166,4150.176166,327.7904627,373.6994911,353.8055788,186.6967154,315.8541153,658.0294069,797.5928532,526.7295857,325.6480414,192.511859,74.67868617,17.1393706,4150.176166,3669.049549,421.4448806,2.448481514,52.94841274,4.284842649,1364.416324,5.203023217,26.32117627,20.50603268,28.4635976,17.44543079,25.40299571,34.58480138,16.52725022,25.09693552,22.95451419,38.25752365,44.37872744,52.64235255,48.3575099,41.93024593,33.97268101,73.76050561,51.72417198,130.0755804,90.59381601,253.7238969,173.5361273,62.4362786,19.58785211,26.93329665,1367.782986,1234.034683,133.7483027,4150.176166,4082.536864,67.63930182,49.27569047,18.36361135,3837.076592,3698.737387,20.19997249,0,0,1.836361135,0,3.672722271,4.896963028,11.63028719,0,54.78477387,7.95756492,0,0,0,2.754541703,4.896963028,4.590902839,18.97573173,0,2.142421325,0,0,0,0,0
29189211000,Census Tract 2110,"Census Tract 2110, St. Louis County, Missouri",0,29,189,211000,7992.000013,7992.000013,466.0000008,463.0000008,472.0000008,255.0000004,616.000001,1289.000002,967.0000016,852.0000014,1255.000002,979.0000016,323.0000005,55.00000009,7992.000013,7530.000013,390.0000007,11.00000002,42.00000007,19.00000003,3029.000005,50.00000008,124.0000002,33.00000006,38.00000006,98.00000016,70.00000012,79.00000013,105.0000002,123.0000002,130.0000002,174.0000003,124.0000002,131.0000002,125.0000002,149.0000003,185.0000003,126.0000002,97.00000016,177.0000003,241.0000004,310.0000005,223.0000004,81.00000014,13.00000002,23.00000004,3038.000005,2388.000004,650.0000011,7808.000013,7686.000013,122.0000002,53.00000009,69.00000012,7397.000012,7195.000012,31.00000005,0,0,0,0,0,7.000000012,0,0,70.00000012,33.00000006,0,0,0,29.00000005,0,32.00000005,0,0,0,0,0,0,0,0
29189211101,Census Tract 2111.01,"Census Tract 2111.01, St. Louis County, Missouri",0,29,189,211101,5623.993837,5623.993837,359.19902,365.9171924,324.711776,191.2440802,498.0391815,945.0239065,750.6433028,504.3101748,640.0155601,573.2804017,335.4566614,136.1525799,5623.993837,5085.190763,462.2161783,13.43626828,49.26615352,13.88447445,2272.524846,98.08402423,218.5620333,79.27406406,55.53805106,72.55636676,107.4907286,75.24353458,96.74066256,82.40965264,94.94998372,99.87755397,83.75330552,105.698655,81.51365414,84.64838438,83.75292234,84.20125113,73.8997744,120.9269663,99.87606721,175.5672868,142.8715494,42.54787377,10.3010169,2.239482783,2274.76442,1614.150873,660.6135475,5646.832702,5529.489377,117.3433248,77.48254221,39.86078259,5294.352498,5073.103159,44.78714197,0,0,4.030820706,0.00012262,0.000582443,21.49771043,22.39344836,0,77.4820364,6.270165542,0.000229912,0,0,6.718034509,0.000168602,0,7.165918804,0,7.165903477,0,12.09246212,0,11.64459315,0
29189211102,Census Tract 2111.02,"Census Tract 2111.02, St. Louis County, Missouri",0,29,189,211102,6933.1097,6933.1097,442.8091088,451.0910747,400.2950173,235.7599619,613.9697369,1164.996533,925.3716538,621.6995717,788.9952824,706.7277547,413.5461627,167.8478417,6933.1097,6268.896037,569.7992522,16.56393175,60.73441642,17.11606281,2801.51299,120.9167018,269.4399565,97.72719733,68.46425124,89.44523145,132.511454,92.75801781,119.2603086,101.5921147,117.0517844,123.125226,103.2485079,130.3029298,100.4878526,104.35277,103.2485079,103.800639,91.10162463,149.0753858,123.125226,216.4353749,176.1298076,52.45245054,12.69901434,2.760655292,2804.273645,1989.880334,814.3933111,6961.268384,6816.610047,144.6583373,95.5186731,49.13966419,6526.741241,6253.988498,55.21310584,0,0,4.969179525,0,0,26.5022908,27.60655292,0,95.5186731,7.729834817,0,0,0,8.281965875,0,0,8.834096934,0,8.834096934,0,14.90753858,0,14.35540752,0
29189211201,Census Tract 2112.01,"Census Tract 2112.01, St. Louis County, Missouri",0,29,189,211201,5520.354305,5520.354305,325.3588295,334.9106484,272.2268372,178.4996147,473.4120216,1094.280247,735.4900513,482.9638405,648.3297043,589.2278252,297.3003616,88.35432434,5520.354305,5213.502125,268.0479164,5.96988678,26.86449051,5.96988678,2375.41795,78.8025055,143.2772827,118.8007469,71.63864136,101.4880753,127.7555771,136.1134186,90.74227906,139.6953507,112.8308601,88.95131302,93.72722245,112.2338715,80.59347153,68.65369797,119.3977356,124.7706337,68.05670929,86.56335831,114.0248375,217.9008675,66.86273194,12.53676224,0,0,2438.69875,1660.822502,777.8762474,5465.431347,5415.881287,49.55006027,32.83437729,16.71568298,5132.311665,4977.094608,41.78920746,6.566875458,0,0,0,0,16.71568298,12.53676224,0,22.08858109,20.89460373,0,0,0,11.93977356,0,9.551818848,13.13375092,0,0,0,0,0,0,0
29189211202,Census Tract 2112.02,"Census Tract 2112.02, St. Louis County, Missouri",0,29,189,211202,3726.645634,3726.645634,219.6411669,226.089348,183.7731598,120.5003833,319.5879732,738.7197412,496.5099406,326.0361542,437.6702886,397.7721683,200.6996351,59.64567469,3726.645634,3519.497818,180.9520806,4.030113155,18.1355092,4.030113155,1603.582024,53.19749364,96.72271571,80.19925177,48.36135785,68.51192363,86.24442151,91.88657992,61.25771995,94.30464782,76.16913862,60.048686,63.27277653,75.7661273,54.40652759,46.34630128,80.60226309,84.22936493,45.94328996,58.43664074,76.97516125,147.0991301,45.13726733,8.463237624,0,0,1646.301224,1121.17748,525.123744,3689.568593,3656.118654,33.44993918,22.16562235,11.28431683,3464.688279,3359.905337,28.21079208,4.43312447,0,0,0,0,11.28431683,8.463237624,0,14.91141867,14.10539604,0,0,0,8.060226309,0,6.448181047,8.86624894,0,0,0,0,0,0,0
